user_id,regist_date,name,gender,province,city
20758,2020-02-25,Ani Prastuti,female,Jawa Timur,Surabaya
20617,2020-02-25,Oliva Anggraini,female,Jawa Barat,Kota Bogor
20927,2020-02-25,Puspa Natalia Yuliarti,female,Jawa Barat,Kota Depok
20940,2020-02-25,Wani Puspita,female,DKI Jakarta,Jakarta Barat
10085,2020-02-26,Jarwa Wijaya M.Ak,male,DKI Jakarta,Jakarta Barat
10614,2020-02-26,Jarwi Sitorus,male,DKI Jakarta,South Jakarta
10479,2020-02-26,Warsita Harjasa Manullang S.Ked,male,DKI Jakarta,Central Jakarta
20354,2020-02-26,Raisa Eva Handayani,female,DKI Jakarta,Jakarta Utara
20413,2020-02-26,Ciaobella Sudiati,female,Banten,Kota Tangerang
10402,2020-02-27,Wawan Sihombing S.T.,male,Jawa Tengah,Semarang
10299,2020-02-27,Prayogo Wacana,male,DKI Jakarta,Jakarta Barat
10476,2020-02-27,Hadi Prasetya,male,DKI Jakarta,Jakarta Pusat
10637,2020-02-27,Asirwanda Taufan Halim,male,DKI Jakarta,Jakarta Timur
10105,2020-02-27,Dalimin Manullang,male,DKI Jakarta,Jakarta Utara
20460,2020-02-27,Vanesa Yolanda,female,Jawa Timur,Surabaya
20997,2020-02-27,Tira Genta Oktaviani,female,Jawa Timur,Surabaya
20652,2020-02-27,Fitria Dalima Kuswandari S.Ked,female,Jawa Barat,Kota Bogor
10615,2020-02-28,Aswani Argono Natsir,male,Jawa Timur,surabaya
10370,2020-02-28,Kamal Pangestu M.Kom.,male,DKI Jakarta,Jakarta Barat
20705,2020-02-28,Jamalia Ilsa Prastuti,female,Jawa Tengah,Semarang
20649,2020-02-28,Ayu Zamira Maryati,female,DKI Jakarta,Jakarta Barat
10033,2020-02-29,Lasmono Habibi,male,Jawa Tengah,Semarang
10374,2020-02-29,Purwadi Nugroho,male,DKI Jakarta,Jakarta Utara
20628,2020-02-29,Salimah Anita Astuti M.TI.,female,Jawa Barat,Bandung
20853,2020-02-29,Zulaikha Hartati,female,Jawa Timur,Surabaya
20585,2020-02-29,Titi Dalima Haryanti M.TI.,female,Jawa Timur,surabaya
10694,2020-03-01,Yono Marbun,male,DKI Jakarta,Jakarta Timur
10236,2020-03-01,Johan Maheswara S.IP,male,DKI Jakarta,Jakarta Utara
10605,2020-03-01,Balapati Hakim,male,Banten,Kota Tangerang
10556,2020-03-01,Asmadi Najmudin M.Kom.,male,Banten,Tangerang Selatan
20301,2020-03-01,Wirda Hassanah,female,Jawa Tengah,Semarang
20115,2020-03-01,Ika Suartini S.E.,female,Jawa Timur,Surabaya
20914,2020-03-01,Bella Farida,female,Banten,Kota Tangerang
20919,2020-03-01,Faizah Raisa Melani S.Psi,female,Banten,Kota Tangerang
20938,2020-03-01,Sari Maya Purnawati,female,Banten,Kota Tangerang
20807,2020-03-01,Qori Hartati,female,DKI Jakarta,Central Jakarta
10603,2020-03-02,Capa Saragih M.Ak,male,DKI Jakarta,Jakarta Selatan
20956,2020-03-02,Puput Pudjiastuti,female,Jawa Barat,Kota Bogor
20155,2020-03-02,Maimunah Salimah Yulianti,female,DKI Jakarta,Jakarta Utara
20502,2020-03-02,Amalia Laksmiwati M.Farm,female,Banten,Kota Tangerang
10237,2020-03-03,Enteng Mandala,male,Jawa Timur,surabaya
20591,2020-03-03,Tari Prastuti M.Ak,female,Jawa Barat,Kota Bekasi
20564,2020-03-03,Cornelia Talia Rahmawati,female,DKI Jakarta,Jakarta Pusat
20760,2020-03-03,Unjani Chelsea Mardhiyah M.TI.,female,DKI Jakarta,Jakarta Pusat
20425,2020-03-03,Maimunah Yuniar,female,Banten,Kota Tangerang
20081,2020-03-03,Nova Sarah Palastri M.Farm,female,DKI Jakarta,Central Jakarta
20639,2020-03-03,Ina Prastuti,female,Banten,Tangerang Selatan
10583,2020-03-04,Kemal Hidayanto,male,Jawa Barat,Kota Bogor
10640,2020-03-04,Maryadi Panji Marbun S.Gz,male,DKI Jakarta,Jakarta Barat
10467,2020-03-04,Jarwi Tasnim Wacana S.Sos,male,DKI Jakarta,Jakarta Utara
10412,2020-03-04,Wardaya Elvin Mansur,male,Banten,Kota Tangerang
20178,2020-03-04,Zulfa Maria Padmasari,female,Jawa Barat,Bandung
20225,2020-03-04,Sarah Oktaviani S.Pt,female,Jawa Timur,Surabaya
20129,2020-03-04,Elma Usamah S.Psi,female,DKI Jakarta,Jakarta Utara
10411,2020-03-05,Cecep Mahendra S.IP,male,Jawa Timur,surabaya
20661,2020-03-05,Septi Mandasari,female,Jawa Tengah,Semarang
20186,2020-03-05,Oni Laksita M.Kom.,female,Banten,Kota Tangerang
10182,2020-03-06,Wahyu Kurniawan,male,Jawa Barat,Kota Bogor
10382,2020-03-06,Chandra Prasetyo,male,Jawa Barat,Kota Bogor
10519,2020-03-06,Ian Pangestu Natsir M.Farm,male,Jawa Barat,Kota Bekasi
10394,2020-03-06,Upik Darman Uwais,male,DKI Jakarta,Jakarta Pusat
10539,2020-03-06,Luis Damanik,male,DKI Jakarta,Jakarta Utara
20490,2020-03-06,Shania Permata,female,Banten,Kota Tangerang
10210,2020-03-07,Upik Rusman Halim M.M.,male,Jawa Timur,Surabaya
10525,2020-03-07,Empluk Limar Tamba S.T.,male,Jawa Barat,Kota Depok
10337,2020-03-07,Martaka Megantara M.Kom.,male,Banten,Kota Tangerang
20797,2020-03-07,Padma Karen Yolanda,female,Jawa Barat,Kota Bogor
20601,2020-03-07,Diana Laksita M.Kom.,female,DKI Jakarta,Jakarta Timur
20280,2020-03-07,Belinda Widiastuti M.Kom.,female,Banten,Tangerang Selatan
20918,2020-03-07,Jasmin Raisa Anggraini S.Pd,female,Banten,Tangerang Selatan
10504,2020-03-08,Gadang Kusumo,male,Jawa Barat,Bandung
10136,2020-03-08,Langgeng Latupono,male,DKI Jakarta,Jakarta Utara
10451,2020-03-08,Kadir Saptono,male,DKI Jakarta,Jakarta Utara
20815,2020-03-08,Fitria Zamira Permata,female,Jawa Tengah,Semarang
20117,2020-03-08,Kania Talia Wulandari M.Farm,female,Jawa Timur,Surabaya
20005,2020-03-08,Tami Astuti,female,Jawa Barat,Kota Depok
20462,2020-03-08,Belinda Melani,female,Jawa Barat,Kota Depok
20787,2020-03-08,Yulia Wulandari,female,DKI Jakarta,Jakarta Pusat
10164,2020-03-09,Vega Hadi Prabowo S.E.I,male,Jawa Timur,surabaya
10175,2020-03-09,Harto Pranowo,male,Banten,Tangerang Selatan
20945,2020-03-09,Tami Wijayanti,female,Jawa Barat,Kota Depok
20686,2020-03-09,Anita Oktaviani,female,Jawa Barat,Kota Bekasi
20058,2020-03-09,Irma Widiastuti,female,Banten,Tangerang Selatan
10224,2020-03-10,Luwes Wacana S.T.,male,Jawa Barat,Kota Bekasi
10537,2020-03-10,Eka Gunarto,male,Jawa Barat,Kota Bekasi
10569,2020-03-10,Edi Nugroho,male,Banten,Kota Tangerang
10065,2020-03-10,Prakosa Dimas Halim M.Pd,male,Banten,Tangerang Selatan
20241,2020-03-10,Nadine Hasanah,female,Jawa Barat,Kota Depok
20238,2020-03-10,Ajeng Purwanti S.Kom,female,Banten,Kota Tangerang
10371,2020-03-11,Jarwadi Firmansyah S.Kom,male,Banten,Kota Tangerang
10596,2020-03-11,Saiful Kuswoyo,male,DKI Jakarta,Central Jakarta
20744,2020-03-11,Puspa Kusmawati,female,Jawa Timur,Surabaya
20730,2020-03-11,Rina Maryati,female,DKI Jakarta,Jakarta Utara
20599,2020-03-11,Gina Najwa Prastuti S.H.,female,DKI Jakarta,South Jakarta
20960,2020-03-11,Zamira Dinda Rahmawati S.Gz,female,DKI Jakarta,Central Jakarta
20243,2020-03-11,Laras Amelia Zulaika S.Pd,female,DKI Jakarta,Jakarta Selatan
20171,2020-03-11,Endah Lailasari,female,Banten,Tangerang Selatan
10225,2020-03-12,Heryanto Mulya Wibowo,male,Jawa Barat,Kota Depok
10453,2020-03-12,Warsita Wawan Nashiruddin M.Kom.,male,DKI Jakarta,Jakarta Utara
20161,2020-03-12,Mila Anggraini,female,Jawa Barat,Bandung
20291,2020-03-12,Elisa Safina Wastuti S.Gz,female,DKI Jakarta,Jakarta Timur
10447,2020-03-14,Gaiman Habibi,male,DKI Jakarta,Jakarta Utara
10077,2020-03-14,Estiono Saragih,male,DKI Jakarta,South Jakarta
10501,2020-03-15,Manah Siregar,male,Jawa Tengah,Semarang
10038,2020-03-15,Cager Saka Hutapea,male,DKI Jakarta,Jakarta Timur
20683,2020-03-15,Uli Wahyuni,female,DKI Jakarta,Jakarta Utara
10426,2020-03-16,Jabal Hidayat,male,Jawa Timur,surabaya
10351,2020-03-16,Tomi Pradana,male,Jawa Barat,Kota Depok
20521,2020-03-16,Najwa Winarsih M.M.,female,Jawa Barat,Kota Bogor
20580,2020-03-16,Maida Hasna Maryati S.H.,female,DKI Jakarta,Jakarta Barat
20903,2020-03-16,Kani Hassanah,female,DKI Jakarta,Jakarta Barat
20795,2020-03-16,Rahmi Puspita,female,DKI Jakarta,Jakarta Pusat
20834,2020-03-16,Maimunah Yulianti,female,Banten,Tangerang Selatan
10029,2020-03-17,Karta Hidayanto,male,Banten,Tangerang Selatan
20975,2020-03-17,Usyi Vivi Astuti M.TI.,female,Jawa Barat,Bandung
20708,2020-03-17,Aisyah Nurdiyanti,female,Jawa Barat,Kota Bogor
20699,2020-03-17,Zamira Novitasari S.Psi,female,Jawa Barat,Kota Depok
20840,2020-03-17,Cici Silvia Permata S.Ked,female,Jawa Barat,Kota Depok
20565,2020-03-17,Fitriani Hasanah M.M.,female,DKI Jakarta,Jakarta Pusat
20076,2020-03-17,Iriana Wani Hariyah,female,DKI Jakarta,Jakarta Timur
20545,2020-03-17,Yani Gawati Hasanah M.TI.,female,DKI Jakarta,South Jakarta
10367,2020-03-18,Ganjaran Iswahyudi,male,Jawa Tengah,Semarang
10121,2020-03-18,Yono Sirait S.Kom,male,Jawa Timur,surabaya
10672,2020-03-18,Cagak Wijaya,male,DKI Jakarta,Jakarta Utara
20737,2020-03-18,Putri Ella Pudjiastuti,female,Jawa Barat,Bandung
10019,2020-03-19,Hasan Prabowo,male,DKI Jakarta,Jakarta Utara
20032,2020-03-19,Jasmin Aurora Hassanah S.IP,female,Jawa Barat,Bandung
20204,2020-03-19,Elisa Winda Wahyuni S.Gz,female,DKI Jakarta,Jakarta Timur
10178,2020-03-20,Enteng Rizki Nugroho,male,DKI Jakarta,Jakarta Barat
20393,2020-03-20,Jamalia Clara Pratiwi,female,Jawa Timur,surabaya
20835,2020-03-20,Indah Lestari,female,Jawa Barat,Kota Bekasi
10078,2020-03-21,Indra Pradana,male,Jawa Barat,Kota Depok
20826,2020-03-21,Febi Lestari S.E.,female,DKI Jakarta,Jakarta Barat
20311,2020-03-21,Kania Maria Yuliarti,female,DKI Jakarta,Jakarta Utara
20692,2020-03-21,Maria Mardhiyah,female,DKI Jakarta,South Jakarta
10669,2020-03-22,Dagel Sitorus,male,Jawa Barat,Kota Depok
10544,2020-03-23,Satya Rajata,male,Jawa Barat,Bandung
10667,2020-03-23,Marsito Napitupulu,male,Jawa Timur,Surabaya
10268,2020-03-23,Bakidin Ramadan,male,Jawa Barat,Kota Bekasi
10291,2020-03-23,Parman Ardianto,male,DKI Jakarta,Jakarta Timur
10562,2020-03-23,Limar Permadi,male,DKI Jakarta,South Jakarta
20684,2020-03-23,Rina Mulyani,female,Jawa Timur,Surabaya
10191,2020-03-24,Gandi Maryadi S.Ked,male,Jawa Barat,Bandung
10173,2020-03-24,Eja Uwais S.Pd,male,DKI Jakarta,Jakarta Timur
10204,2020-03-24,Balamantri Budiman,male,DKI Jakarta,Jakarta Timur
10228,2020-03-24,Lamar Tampubolon,male,Banten,Tangerang Selatan
20673,2020-03-24,Ira Hastuti,female,Jawa Tengah,Semarang
20503,2020-03-24,Betania Laksita,female,Jawa Barat,Kota Depok
20258,2020-03-24,Padmi Natalia Utami M.Pd,female,DKI Jakarta,Jakarta Pusat
10335,2020-03-25,Maryadi Santoso,male,Jawa Timur,surabaya
10221,2020-03-25,Anom Tampubolon S.Gz,male,DKI Jakarta,Jakarta Barat
20665,2020-03-25,Keisha Mardhiyah,female,Jawa Barat,Bandung
20330,2020-03-25,Pia Fitriani Yuniar,female,Jawa Barat,Kota Bekasi
10517,2020-03-26,Asmadi Ardianto,male,Jawa Tengah,Semarang
20322,2020-03-26,Kani Jasmin Oktaviani,female,Jawa Tengah,Semarang
20415,2020-03-26,Lili Aryani S.Kom,female,DKI Jakarta,Jakarta Pusat
20717,2020-03-26,Ifa Lidya Sudiati,female,DKI Jakarta,Jakarta Pusat
20251,2020-03-26,Patricia Azalea Riyanti,female,Banten,Kota Tangerang
10030,2020-03-27,Galar Endra Maulana,male,DKI Jakarta,Jakarta Selatan
20724,2020-03-27,Mila Widiastuti,female,Jawa Timur,surabaya
10692,2020-03-28,Margana Pratama,male,Jawa Barat,Bandung
10345,2020-03-28,Kenzie Setiawan,male,Jawa Barat,Kota Bekasi
10389,2020-03-28,Dagel Hutagalung S.Sos,male,DKI Jakarta,South Jakarta
10044,2020-03-28,Gangsa Mansur,male,DKI Jakarta,Central Jakarta
10613,2020-03-28,Jaeman Kunthara Widodo,male,DKI Jakarta,Jakarta Selatan
20818,2020-03-28,Intan Kuswandari S.Farm,female,Jawa Tengah,Semarang
20144,2020-03-28,Hesti Laksita,female,Banten,Tangerang Selatan
10488,2020-03-29,Kenes Gadang Siregar S.Psi,male,Jawa Timur,Surabaya
20371,2020-03-29,Ophelia Usamah S.T.,female,Jawa Barat,Kota Bogor
20923,2020-03-29,Mala Victoria Kuswandari,female,Jawa Barat,Kota Bogor
20099,2020-03-29,Najwa Farida,female,Jawa Barat,Kota Bekasi
20942,2020-03-29,Latika Laksita,female,DKI Jakarta,Jakarta Barat
20619,2020-03-29,Dalima Mayasari,female,DKI Jakarta,Jakarta Pusat
20272,2020-03-29,Amalia Siska Nuraini S.E.,female,DKI Jakarta,Central Jakarta
10570,2020-03-30,Ganda Niyaga Pradana,male,Banten,Kota Tangerang
20867,2020-03-30,Yulia Melani,female,Jawa Barat,Kota Depok
20698,2020-03-30,Dina Hastuti S.I.Kom,female,DKI Jakarta,Jakarta Pusat
20739,2020-03-30,Genta Agustina,female,DKI Jakarta,Jakarta Timur
20110,2020-03-30,Karen Rahayu Hassanah,female,DKI Jakarta,Jakarta Utara
10474,2020-03-31,Karya Sihotang,male,Jawa Tengah,Semarang
20682,2020-03-31,Lala Purwanti,female,Jawa Barat,Kota Depok
20996,2020-03-31,Bella Kusmawati,female,Jawa Barat,Kota Bekasi
20342,2020-03-31,Lili Nurdiyanti M.Ak,female,DKI Jakarta,Jakarta Pusat
20153,2020-03-31,Hesti Carla Wijayanti S.Sos,female,Banten,Tangerang Selatan
10290,2020-04-01,Rudi Prasasta M.TI.,male,Banten,Tangerang Selatan
20824,2020-04-01,Usyi Uyainah,female,DKI Jakarta,Jakarta Pusat
20799,2020-04-01,Rahayu Namaga,female,DKI Jakarta,Jakarta Timur
10372,2020-04-02,Kariman Kuswoyo,male,DKI Jakarta,South Jakarta
10670,2020-04-02,Bagus Kunthara Sihotang,male,Banten,Kota Tangerang
10681,2020-04-02,Asirwanda Mansur,male,DKI Jakarta,Central Jakarta
20403,2020-04-02,Ajeng Febi Fujiati S.E.,female,Jawa Tengah,Semarang
20680,2020-04-02,Gilda Yulianti S.Farm,female,DKI Jakarta,South Jakarta
10253,2020-04-03,Pangestu Hari Wijaya,male,Jawa Barat,Kota Bogor
10634,2020-04-03,Dadap Emas Saptono,male,Banten,Kota Tangerang
20542,2020-04-03,Rahmi Pratiwi,female,Jawa Tengah,Semarang
20011,2020-04-03,Karimah Andriani,female,Jawa Timur,surabaya
20812,2020-04-03,Michelle Maya Anggraini S.H.,female,Banten,Tangerang Selatan
10170,2020-04-04,Pandu Firgantoro,male,Jawa Timur,Surabaya
20047,2020-04-04,Padmi Halimah,female,DKI Jakarta,Jakarta Barat
20424,2020-04-04,Raina Nurdiyanti,female,DKI Jakarta,South Jakarta
10498,2020-04-05,Kenari Latupono,male,Banten,Tangerang Selatan
20405,2020-04-05,Zalindra Rahmi Hastuti S.H.,female,Jawa Barat,Kota Bogor
10199,2020-04-06,Maras Hutagalung,male,DKI Jakarta,Jakarta Timur
10609,2020-04-06,Caket Suryono,male,DKI Jakarta,Jakarta Timur
10576,2020-04-06,Aris Prabowo,male,Banten,Kota Tangerang
20341,2020-04-06,Rika Suryatmi,female,Jawa Barat,Bandung
20635,2020-04-06,Dian Anita Mulyani M.TI.,female,Jawa Barat,Kota Bogor
20614,2020-04-06,Widya Maryati,female,Jawa Barat,Kota Depok
20052,2020-04-06,Ella Wahyuni,female,DKI Jakarta,Jakarta Barat
20253,2020-04-07,Iriana Yolanda S.Kom,female,DKI Jakarta,Jakarta Timur
20043,2020-04-07,Kiandra Widiastuti,female,DKI Jakarta,South Jakarta
20475,2020-04-07,Elma Gabriella Prastuti S.Farm,female,DKI Jakarta,South Jakarta
10147,2020-04-08,Hartaka Cakrabirawa Pranowo S.H.,male,DKI Jakarta,Jakarta Barat
10462,2020-04-08,Asirwanda Kuncara Halim S.Ked,male,DKI Jakarta,Jakarta Utara
10510,2020-04-08,Rendy Daryani Hutagalung S.Ked,male,Banten,Kota Tangerang
20629,2020-04-08,Yunita Almira Rahimah,female,DKI Jakarta,Jakarta Utara
20494,2020-04-08,Clara Latika Mayasari S.I.Kom,female,DKI Jakarta,Central Jakarta
10087,2020-04-09,Ridwan Uwais,male,DKI Jakarta,Jakarta Pusat
20663,2020-04-09,Carla Puspasari,female,Jawa Timur,surabaya
20752,2020-04-09,Chelsea Hariyah,female,Jawa Barat,Kota Bogor
20625,2020-04-09,Lili Maria Zulaika,female,DKI Jakarta,Jakarta Selatan
20798,2020-04-09,Cinta Haryanti S.Gz,female,DKI Jakarta,Jakarta Selatan
10600,2020-04-10,Bambang Sutarno,male,Jawa Barat,Kota Bekasi
10014,2020-04-10,Wasis Among Prasetyo S.T.,male,DKI Jakarta,Jakarta Pusat
10006,2020-04-10,Slamet Nashiruddin,male,Banten,Kota Tangerang
20397,2020-04-10,Karen Ana Namaga,female,DKI Jakarta,Jakarta Pusat
20920,2020-04-10,Padmi Devi Rahmawati M.Ak,female,DKI Jakarta,Jakarta Pusat
20217,2020-04-10,Rina Gilda Haryanti,female,DKI Jakarta,Jakarta Utara
20183,2020-04-10,Yuni Haryanti,female,DKI Jakarta,Jakarta Selatan
10248,2020-04-11,Prima Mahdi Budiman S.Farm,male,DKI Jakarta,South Jakarta
10155,2020-04-11,Darmaji Lazuardi,male,Banten,Tangerang Selatan
10543,2020-04-11,Tirtayasa Harsanto Manullang S.Pd,male,Banten,Tangerang Selatan
20508,2020-04-11,Melinda Agustina,female,Jawa Tengah,Semarang
20583,2020-04-11,Jamalia Eva Lestari,female,Jawa Timur,Surabaya
20742,2020-04-11,Aisyah Nasyiah M.Farm,female,Jawa Barat,Kota Depok
20898,2020-04-11,Raina Ina Padmasari,female,Jawa Barat,Kota Depok
20107,2020-04-11,Kartika Laksita,female,DKI Jakarta,Jakarta Barat
20674,2020-04-11,Dalima Uyainah S.Pd,female,DKI Jakarta,South Jakarta
10422,2020-04-12,Samsul Ozy Tamba M.Ak,male,DKI Jakarta,Jakarta Timur
20359,2020-04-12,Bella Farah Wulandari,female,Jawa Timur,surabaya
20181,2020-04-12,Fitria Hasanah,female,Jawa Barat,Kota Depok
20541,2020-04-12,Melinda Halimah S.Ked,female,Jawa Barat,Kota Depok
20134,2020-04-12,Latika Lestari,female,Jawa Barat,Kota Bekasi
10495,2020-04-13,Taufan Danu Dabukke S.H.,male,DKI Jakarta,Jakarta Barat
10434,2020-04-13,Caturangga Hakim S.Ked,male,DKI Jakarta,Jakarta Utara
20476,2020-04-13,Zulaikha Zulaika,female,Jawa Barat,Bandung
20131,2020-04-13,Dinda Mulyani M.Pd,female,Jawa Barat,Kota Bekasi
20308,2020-04-13,Yessi Maria Widiastuti S.T.,female,DKI Jakarta,Jakarta Pusat
10540,2020-04-14,Artawan Abyasa Simanjuntak S.Psi,male,Jawa Timur,Surabaya
10341,2020-04-14,Gatra Gaiman Wahyudin,male,DKI Jakarta,Jakarta Pusat
10043,2020-04-14,Damu Jailani,male,Banten,Kota Tangerang
20321,2020-04-14,Ratna Chelsea Uyainah S.Psi,female,Jawa Barat,Kota Depok
20135,2020-04-14,Nurul Rahimah S.Gz,female,DKI Jakarta,Jakarta Utara
20552,2020-04-14,Ratna Maryati,female,Banten,Tangerang Selatan
10315,2020-04-15,Cengkir Okto Marpaung S.Pt,male,Jawa Barat,Bandung
10395,2020-04-15,Dimas Winarno M.Pd,male,Jawa Timur,surabaya
10272,2020-04-15,Jarwa Suwarno,male,DKI Jakarta,Jakarta Utara
20648,2020-04-15,Rahmi Wastuti,female,DKI Jakarta,Jakarta Selatan
10122,2020-04-16,Prabawa Harsanto Natsir S.Gz,male,Jawa Barat,Kota Depok
10296,2020-04-16,Rafi Banawa Salahudin,male,DKI Jakarta,Jakarta Selatan
20811,2020-04-16,Zalindra Cinta Uyainah S.Psi,female,Jawa Timur,Surabaya
20246,2020-04-16,Tari Victoria Agustina M.Ak,female,DKI Jakarta,Jakarta Selatan
20259,2020-04-16,Puji Haryanti,female,DKI Jakarta,Jakarta Selatan
10066,2020-04-17,Teddy Ramadan,male,DKI Jakarta,Jakarta Timur
10419,2020-04-17,Darijan Setya Suwarno S.I.Kom,male,DKI Jakarta,Jakarta Utara
10235,2020-04-17,Dasa Mahendra,male,DKI Jakarta,South Jakarta
20062,2020-04-17,Titin Zizi Suartini S.Farm,female,Jawa Timur,surabaya
20213,2020-04-17,Agnes Widiastuti M.Farm,female,Jawa Barat,Kota Bogor
20979,2020-04-17,Olivia Mandasari S.IP,female,Banten,Kota Tangerang
10515,2020-04-18,Prabu Nugroho,male,DKI Jakarta,Central Jakarta
20211,2020-04-18,Jessica Puspasari,female,Jawa Tengah,Semarang
20771,2020-04-18,Fathonah Clara Usamah M.Kom.,female,Jawa Barat,Kota Depok
20196,2020-04-18,Siska Farida,female,DKI Jakarta,Jakarta Barat
20860,2020-04-18,Dewi Puspa Pudjiastuti S.Ked,female,DKI Jakarta,Jakarta Utara
20479,2020-04-18,Syahrini Anastasia Kuswandari S.Psi,female,Banten,Kota Tangerang
10386,2020-04-19,Saka Pradana,male,Jawa Barat,Kota Bekasi
10103,2020-04-19,Dacin Dabukke,male,DKI Jakarta,Jakarta Pusat
10193,2020-04-19,Jarwadi Dabukke,male,DKI Jakarta,Jakarta Pusat
10684,2020-04-19,Galih Wijaya,male,DKI Jakarta,Central Jakarta
20623,2020-04-19,Carla Clara Palastri S.H.,female,Jawa Barat,Kota Bogor
20314,2020-04-19,Paris Zulaika,female,DKI Jakarta,Jakarta Barat
20018,2020-04-19,Cici Pertiwi,female,DKI Jakarta,South Jakarta
10079,2020-04-20,Rusman Vero Haryanto,male,Jawa Timur,surabaya
10310,2020-04-20,Kasim Sinaga M.Farm,male,Jawa Barat,Kota Depok
20298,2020-04-20,Maria Nasyiah,female,DKI Jakarta,Jakarta Timur
10271,2020-04-21,Gamanto Saragih,male,DKI Jakarta,Jakarta Pusat
10565,2020-04-21,Adinata Budiyanto S.E.,male,DKI Jakarta,Jakarta Utara
10266,2020-04-22,Martana Hartana Putra S.T.,male,Jawa Barat,Kota Bekasi
20337,2020-04-22,Ghaliyati Wijayanti,female,Jawa Barat,Kota Bogor
10183,2020-04-23,Ozy Setiawan,male,Jawa Barat,Bandung
10390,2020-04-23,Hendra Pangestu,male,Jawa Barat,Bandung
10205,2020-04-23,Jaeman Sihombing,male,Jawa Barat,Kota Bogor
10559,2020-04-23,Bakiman Galiono Pranowo S.Pd,male,Banten,Tangerang Selatan
20593,2020-04-23,Hasna Hariyah,female,DKI Jakarta,Jakarta Barat
20463,2020-04-23,Ulya Suryatmi,female,DKI Jakarta,Jakarta Pusat
20820,2020-04-23,Jelita Mayasari,female,DKI Jakarta,Jakarta Selatan
10196,2020-04-24,Kanda Budiyanto,male,Jawa Barat,Kota Depok
10355,2020-04-24,Sidiq Gangsa Pradana,male,DKI Jakarta,Jakarta Pusat
10106,2020-04-24,Harimurti Megantara,male,DKI Jakarta,Jakarta Utara
10165,2020-04-24,Jarwa Permadi,male,DKI Jakarta,Jakarta Selatan
20550,2020-04-24,Paulin Eva Fujiati S.IP,female,Jawa Barat,Kota Bekasi
20785,2020-04-24,Jelita Haryanti,female,DKI Jakarta,South Jakarta
20000,2020-04-24,Rika Fujiati,female,Banten,Kota Tangerang
20602,2020-04-24,Lili Talia Zulaika,female,DKI Jakarta,Central Jakarta
10588,2020-04-25,Asmianto Maryadi,male,Jawa Timur,Surabaya
10378,2020-04-25,Darmanto Simbolon,male,DKI Jakarta,Jakarta Pusat
10599,2020-04-25,Hari Nugroho,male,DKI Jakarta,Jakarta Selatan
20230,2020-04-25,Unjani Citra Nasyidah,female,DKI Jakarta,Jakarta Pusat
10502,2020-04-26,Tasnim Mahendra,male,Jawa Barat,Bandung
10403,2020-04-26,Omar Jailani,male,DKI Jakarta,South Jakarta
10100,2020-04-26,Cayadi Ramadan,male,Banten,Kota Tangerang
20074,2020-04-26,Ana Usada M.TI.,female,Jawa Barat,Bandung
20501,2020-04-26,Laila Handayani,female,Jawa Barat,Kota Depok
20788,2020-04-26,Maimunah Tania Lailasari S.T.,female,DKI Jakarta,Central Jakarta
10219,2020-04-27,Dacin Habibi S.E.,male,Jawa Barat,Kota Bekasi
10179,2020-04-27,Jail Sitompul,male,DKI Jakarta,Jakarta Utara
10018,2020-04-27,Harsanto Simbolon,male,DKI Jakarta,Jakarta Selatan
20231,2020-04-27,Rachel Pudjiastuti,female,Jawa Barat,Bandung
20603,2020-04-27,Sarah Agnes Riyanti S.Kom,female,Jawa Tengah,Semarang
20068,2020-04-27,Michelle Eli Nuraini S.Sos,female,Jawa Barat,Kota Depok
10697,2020-04-28,Capa Jailani S.Gz,male,Jawa Barat,Bandung
20444,2020-04-28,Zamira Utami,female,Jawa Timur,surabaya
20088,2020-04-28,Hana Oktaviani,female,Jawa Barat,Kota Depok
20538,2020-04-28,Zulfa Puspita M.TI.,female,Jawa Barat,Kota Bekasi
20701,2020-04-28,Hilda Wijayanti M.Ak,female,DKI Jakarta,Jakarta Barat
20783,2020-04-28,Oliva Yessi Yuniar S.T.,female,DKI Jakarta,South Jakarta
20224,2020-04-28,Najwa Utami,female,Banten,Tangerang Selatan
20014,2020-04-29,Aurora Zulaika M.Ak,female,Jawa Timur,Surabaya
20667,2020-04-29,Elvina Halimah,female,Jawa Timur,surabaya
20418,2020-04-29,Ella Nasyidah,female,DKI Jakarta,Central Jakarta
10630,2020-04-30,Ivan Prayogo Hidayat,male,Banten,Tangerang Selatan
20400,2020-04-30,Kezia Hariyah,female,DKI Jakarta,Jakarta Barat
20839,2020-04-30,Patricia Susanti,female,DKI Jakarta,Jakarta Pusat
20404,2020-04-30,Jane Shakila Nurdiyanti,female,DKI Jakarta,Jakarta Timur
10446,2020-05-01,Gandi Lukita Thamrin,male,DKI Jakarta,Jakarta Utara
10133,2020-05-01,Kanda Sinaga,male,DKI Jakarta,South Jakarta
20065,2020-05-01,Kamila Maimunah Fujiati M.Kom.,female,Jawa Barat,Bandung
20722,2020-05-01,Azalea Lailasari,female,DKI Jakarta,Jakarta Barat
10409,2020-05-02,Bahuwirya Anggriawan S.Pt,male,DKI Jakarta,Jakarta Timur
10084,2020-05-02,Tasdik Sihombing,male,DKI Jakarta,South Jakarta
20819,2020-05-02,Umi Rahayu Lailasari S.Gz,female,DKI Jakarta,Jakarta Utara
20656,2020-05-02,Yessi Michelle Fujiati S.T.,female,DKI Jakarta,Jakarta Selatan
